,Date,Hour,Temperature,Humidity,Wind speed,Rainfall,Snowfall,Seasons,Holiday,Functioning Day,Rental Count,Temp_Cat
4441,2018-06-04,1,20.7,47,0.9,0.0,0.0,Summer,False,1,666,Nice
4442,2018-06-04,2,20.1,49,0.8,0.0,0.0,Summer,False,1,441,Nice
4443,2018-06-04,3,19.6,51,1.0,0.0,0.0,Summer,False,1,198,Nice
4444,2018-06-04,4,19.4,56,1.2,0.0,0.0,Summer,False,1,107,Nice
4445,2018-06-04,5,19.2,56,0.9,0.0,0.0,Summer,False,1,338,Nice
4446,2018-06-04,6,18.9,53,0.3,0.0,0.0,Summer,False,1,978,Nice
4447,2018-06-04,7,19.5,52,0.8,0.0,0.0,Summer,False,1,1644,Nice
4448,2018-06-04,8,22.1,44,1.4,0.0,0.0,Summer,False,1,3219,Nice
4449,2018-06-04,9,23.3,37,0.4,0.0,0.0,Summer,False,1,1136,Nice
4450,2018-06-04,10,25.1,40,2.7,0.0,0.0,Summer,False,1,227,Nice
4451,2018-06-04,11,26.1,37,2.4,0.0,0.0,Summer,False,1,1887,Hot
4452,2018-06-04,12,26.3,36,3.1,0.0,0.0,Summer,False,1,1569,Hot
4453,2018-06-04,13,27.4,30,2.0,0.0,0.0,Summer,False,1,1276,Hot
4454,2018-06-04,14,26.5,43,3.9,0.0,0.0,Summer,False,1,1369,Hot
4455,2018-06-04,15,25.5,43,2.9,0.0,0.0,Summer,False,1,722,Nice
4456,2018-06-04,16,25.5,43,3.2,0.0,0.0,Summer,False,1,1356,Nice
4457,2018-06-04,17,24.9,46,2.0,0.0,0.0,Summer,False,1,2788,Nice
4458,2018-06-04,18,24.4,48,1.9,0.0,0.0,Summer,False,1,3390,Nice
4459,2018-06-04,19,23.9,51,2.3,0.0,0.0,Summer,False,1,3443,Nice
4460,2018-06-04,20,23.4,43,1.1,0.0,0.0,Summer,False,1,2912,Nice
4461,2018-06-04,21,22.6,62,1.1,0.0,0.0,Summer,False,1,2110,Nice
4462,2018-06-04,22,22.0,64,1.8,0.0,0.0,Summer,False,1,1376,Nice
4463,2018-06-04,23,21.4,68,2.7,0.0,0.0,Summer,False,1,1113,Nice
4464,2018-06-05,0,20.5,71,2.8,0.0,0.0,Summer,False,1,648,Nice
4465,2018-06-05,1,20.0,67,0.7,0.0,0.0,Summer,False,1,1126,Nice
4466,2018-06-05,2,,66,0.5,0.0,0.0,Summer,False,1,863,
4467,2018-06-05,3,,72,0.6,0.0,0.0,Summer,False,1,241,
4468,2018-06-05,4,18.5,72,0.6,0.0,0.0,Summer,False,1,166,Nice
4469,2018-06-05,5,18.1,73,0.5,0.0,0.0,Summer,False,1,316,Nice
4470,2018-06-05,6,17.8,73,0.4,0.0,0.0,Summer,False,1,725,Nice
4471,2018-06-05,7,18.8,64,0.7,0.0,0.0,Summer,False,1,1864,Nice
4472,2018-06-05,8,21.5,58,1.1,0.0,0.0,Summer,False,1,1351,Nice
4473,2018-06-05,9,23.5,51,1.4,0.0,0.0,Summer,False,1,843,Nice
4474,2018-06-05,10,25.5,43,1.0,0.0,0.0,Summer,False,1,913,Nice
4475,2018-06-05,11,26.8,37,1.6,0.0,0.0,Summer,False,1,721,Hot
4476,2018-06-05,12,28.2,35,1.2,0.0,0.0,Summer,False,1,1344,Hot
4477,2018-06-05,13,28.6,34,2.0,0.0,0.0,Summer,False,1,254,Hot
4478,2018-06-05,14,,34,2.7,0.0,0.0,Summer,False,1,1833,
4479,2018-06-05,15,29.0,38,3.4,0.0,0.0,Summer,False,1,1309,Hot
4480,2018-06-05,16,28.8,38,3.1,0.0,0.0,Summer,False,1,1703,Hot
4481,2018-06-05,17,,37,3.6,0.0,0.0,Summer,False,1,982,
4482,2018-06-05,18,27.1,40,2.8,0.0,0.0,Summer,False,1,3479,Hot
4483,2018-06-05,19,25.5,43,3.1,0.0,0.0,Summer,False,1,1729,Nice
4484,2018-06-05,20,24.0,46,2.8,0.0,0.0,Summer,False,1,3613,Nice
4485,2018-06-05,21,23.3,51,1.7,0.0,0.0,Summer,False,1,3111,Nice
4486,2018-06-05,22,22.4,54,2.5,0.0,0.0,Summer,False,1,1261,Nice
4487,2018-06-05,23,21.9,56,0.7,0.0,0.0,Summer,False,1,967,Nice
4488,2018-06-06,0,21.2,60,0.9,0.0,0.0,Summer,True,1,1306,Nice
4489,2018-06-06,1,20.6,63,0.6,0.0,0.0,Summer,True,1,591,Nice
4490,2018-06-06,2,20.1,65,1.0,0.0,0.0,Summer,True,1,695,Nice
4491,2018-06-06,3,19.6,68,1.7,0.0,0.0,Summer,True,1,333,Nice
4492,2018-06-06,4,19.2,68,0.8,0.0,0.0,Summer,True,1,335,Nice
4493,2018-06-06,5,18.7,73,1.4,0.0,0.0,Summer,True,1,189,Nice
4494,2018-06-06,6,18.5,73,1.1,0.0,0.0,Summer,True,1,288,Nice
4495,2018-06-06,7,19.3,63,0.7,0.0,0.0,Summer,True,1,796,Nice
4496,2018-06-06,8,21.2,59,1.2,0.0,0.0,Summer,True,1,523,Nice
4497,2018-06-06,9,22.9,56,2.3,0.0,0.0,Summer,True,1,1257,Nice
4498,2018-06-06,10,24.3,53,2.9,0.0,0.0,Summer,True,1,47,Nice
4499,2018-06-06,11,25.8,52,2.1,0.0,0.0,Summer,True,1,376,Nice
4500,2018-06-06,12,27.3,51,2.8,0.0,0.0,Summer,True,1,879,Hot
4501,2018-06-06,13,27.3,52,3.1,0.0,0.0,Summer,True,1,425,Hot
4502,2018-06-06,14,27.4,50,3.5,0.0,0.0,Summer,True,1,787,Hot
4503,2018-06-06,15,27.6,49,3.7,0.0,0.0,Summer,True,1,1241,Hot
4504,2018-06-06,16,27.9,47,2.8,0.0,0.0,Summer,True,1,2107,Hot
4505,2018-06-06,17,27.4,48,2.7,0.0,0.0,Summer,True,1,2647,Hot
4506,2018-06-06,18,26.6,52,2.5,0.0,0.0,Summer,True,1,2885,Hot
4507,2018-06-06,19,24.9,56,3.1,0.0,0.0,Summer,True,1,1227,Nice
4508,2018-06-06,20,23.4,64,1.8,0.0,0.0,Summer,True,1,1895,Nice
4509,2018-06-06,21,22.1,72,2.5,0.0,0.0,Summer,True,1,1721,Nice
4510,2018-06-06,22,20.8,78,1.8,0.0,0.0,Summer,True,1,458,Nice
4511,2018-06-06,23,20.1,77,3.1,0.0,0.0,Summer,True,1,1382,Nice
4512,2018-06-07,0,19.6,82,1.7,0.0,0.0,Summer,False,1,1643,Nice
4513,2018-06-07,1,19.1,86,1.8,0.0,0.0,Summer,False,1,425,Nice
4514,2018-06-07,2,18.8,88,0.3,0.0,0.0,Summer,False,1,802,Nice
4515,2018-06-07,3,18.4,88,1.6,0.0,0.0,Summer,False,1,275,Nice
4516,2018-06-07,4,18.1,88,1.8,0.0,0.0,Summer,False,1,112,Nice
4517,2018-06-07,5,17.8,91,2.2,0.0,0.0,Summer,False,1,191,Nice
4518,2018-06-07,6,18.1,88,1.1,0.0,0.0,Summer,False,1,787,Nice
4519,2018-06-07,7,18.6,85,2.0,0.0,0.0,Summer,False,1,1479,Nice
4520,2018-06-07,8,18.9,82,2.3,0.0,0.0,Summer,False,1,4438,Nice
4521,2018-06-07,9,20.5,73,1.6,0.0,0.0,Summer,False,1,1501,Nice
4522,2018-06-07,10,22.0,69,2.0,0.0,0.0,Summer,False,1,950,Nice
4523,2018-06-07,11,23.4,62,1.8,0.0,0.0,Summer,False,1,56,Nice
4524,2018-06-07,12,25.0,56,3.0,0.0,0.0,Summer,False,1,728,Nice
4525,2018-06-07,13,26.7,47,2.4,0.0,0.0,Summer,False,1,1151,Hot
4526,2018-06-07,14,28.2,44,1.7,0.0,0.0,Summer,False,1,748,Hot
4527,2018-06-07,15,29.3,41,2.0,0.0,0.0,Summer,False,1,1452,Hot
4528,2018-06-07,16,29.3,41,2.0,0.0,0.0,Summer,False,1,1642,Hot
4529,2018-06-07,17,28.2,51,3.3,0.0,0.0,Summer,False,1,1047,Hot
4530,2018-06-07,18,25.6,57,2.7,0.0,0.0,Summer,False,1,2699,Nice
4531,2018-06-07,19,24.0,60,2.8,0.0,0.0,Summer,False,1,554,Nice
4532,2018-06-07,20,22.8,67,1.6,0.0,0.0,Summer,False,1,2312,Nice
4533,2018-06-07,21,21.5,69,2.6,0.0,0.0,Summer,False,1,1488,Nice
4534,2018-06-07,22,20.9,71,1.0,0.0,0.0,Summer,False,1,3059,Nice
4535,2018-06-07,23,20.3,77,1.3,0.0,0.0,Summer,False,1,1042,Nice
4536,2018-06-08,0,19.1,82,2.2,0.0,0.0,Summer,False,1,356,Nice
4537,2018-06-08,1,18.8,84,1.7,0.0,0.0,Summer,False,1,208,Nice
4538,2018-06-08,2,18.6,84,2.5,0.0,0.0,Summer,False,1,174,Nice
4539,2018-06-08,3,18.6,83,2.9,0.0,0.0,Summer,False,1,555,Nice
4540,2018-06-08,4,18.5,82,2.0,0.0,0.0,Summer,False,1,74,Nice
4541,2018-06-08,5,18.6,81,0.8,0.0,0.0,Summer,False,1,366,Nice
4542,2018-06-08,6,18.8,78,2.0,0.0,0.0,Summer,False,1,651,Nice
4543,2018-06-08,7,19.1,73,2.0,0.0,0.0,Summer,False,1,1677,Nice
4544,2018-06-08,8,19.7,69,2.0,0.0,0.0,Summer,False,1,2434,Nice
4545,2018-06-08,9,21.2,62,1.7,0.0,0.0,Summer,False,1,732,Nice
4546,2018-06-08,10,21.9,62,1.7,0.0,0.0,Summer,False,1,1169,Nice
4547,2018-06-08,11,21.9,64,2.4,0.0,0.0,Summer,False,1,730,Nice
4548,2018-06-08,12,23.1,56,1.6,0.0,0.0,Summer,False,1,1508,Nice
4549,2018-06-08,13,24.2,58,1.9,0.0,0.0,Summer,False,1,980,Nice
4550,2018-06-08,14,25.0,54,2.2,0.0,0.0,Summer,False,1,964,Nice
4551,2018-06-08,15,26.2,51,3.3,0.0,0.0,Summer,False,1,1962,Hot
4552,2018-06-08,16,26.6,49,3.2,0.0,0.0,Summer,False,1,1940,Hot
4553,2018-06-08,17,26.9,49,2.3,0.0,0.0,Summer,False,1,2302,Hot
4554,2018-06-08,18,26.2,54,2.2,0.0,0.0,Summer,False,1,2025,Hot
4555,2018-06-08,19,24.5,63,3.1,0.0,0.0,Summer,False,1,2301,Nice
4556,2018-06-08,20,22.6,71,1.8,0.0,0.0,Summer,False,1,3545,Nice
4557,2018-06-08,21,21.2,77,1.7,0.0,0.0,Summer,False,1,1476,Nice
4558,2018-06-08,22,20.5,78,0.9,0.0,0.0,Summer,False,1,2158,Nice
4559,2018-06-08,23,20.0,79,1.4,0.0,0.0,Summer,False,1,2471,Nice
4560,2018-06-09,0,19.7,83,1.5,0.0,0.0,Summer,False,1,1153,Nice
4561,2018-06-09,1,19.7,81,0.6,0.0,0.0,Summer,False,1,700,Nice
4562,2018-06-09,2,19.4,84,0.7,0.0,0.0,Summer,False,1,1158,Nice
4563,2018-06-09,3,19.1,84,0.6,0.0,0.0,Summer,False,1,600,Nice
4564,2018-06-09,4,19.0,83,0.4,0.0,0.0,Summer,False,1,608,Nice
4565,2018-06-09,5,19.0,85,0.4,0.0,0.0,Summer,False,1,232,Nice
4566,2018-06-09,6,19.0,84,0.5,0.0,0.0,Summer,False,1,248,Nice
4567,2018-06-09,7,20.2,73,1.1,0.0,0.0,Summer,False,1,268,Nice
4568,2018-06-09,8,21.9,62,0.9,0.0,0.0,Summer,False,1,640,Nice
4569,2018-06-09,9,24.0,55,1.8,0.0,0.0,Summer,False,1,1324,Nice
4570,2018-06-09,10,25.8,49,1.3,0.0,0.0,Summer,False,1,860,Nice
4571,2018-06-09,11,27.2,46,1.7,0.0,0.0,Summer,False,1,1209,Hot
4572,2018-06-09,12,28.2,42,1.4,0.0,0.0,Summer,False,1,1983,Hot
4573,2018-06-09,13,28.8,42,2.0,0.0,0.0,Summer,False,1,2370,Hot
4574,2018-06-09,14,30.1,35,1.4,0.0,0.0,Summer,False,1,1949,Hot
4575,2018-06-09,15,29.6,40,2.5,0.0,0.0,Summer,False,1,1470,Hot
4576,2018-06-09,16,28.7,40,2.5,0.0,0.0,Summer,False,1,3671,Hot
4577,2018-06-09,17,28.2,39,2.9,0.0,0.0,Summer,False,1,2628,Hot
4578,2018-06-09,18,27.3,42,1.2,0.0,0.0,Summer,False,1,1651,Hot
4579,2018-06-09,19,25.7,47,1.8,0.0,0.0,Summer,False,1,1773,Nice
4580,2018-06-09,20,23.7,62,1.6,0.4,0.0,Summer,False,1,464,Nice
4581,2018-06-09,21,22.4,72,1.5,0.1,0.0,Summer,False,1,143,Nice
4582,2018-06-09,22,21.0,75,1.3,0.0,0.0,Summer,False,1,877,Nice
4583,2018-06-09,23,20.7,66,1.6,0.0,0.0,Summer,False,1,854,Nice
4584,2018-06-10,0,20.2,66,1.5,0.0,0.0,Summer,False,1,71,Nice
4585,2018-06-10,1,19.7,71,1.2,0.5,0.0,Summer,False,1,359,Nice
4586,2018-06-10,2,19.2,69,1.3,0.0,0.0,Summer,False,1,212,Nice
4587,2018-06-10,3,18.6,78,0.8,0.0,0.0,Summer,False,1,285,Nice
4588,2018-06-10,4,18.3,72,1.7,0.0,0.0,Summer,False,1,141,Nice
4589,2018-06-10,5,18.4,70,1.4,0.0,0.0,Summer,False,1,149,Nice
4590,2018-06-10,6,18.3,71,0.9,0.0,0.0,Summer,False,1,180,Nice
4591,2018-06-10,7,18.4,68,0.6,0.0,0.0,Summer,False,1,66,Nice
4592,2018-06-10,8,19.0,65,2.0,0.0,0.0,Summer,False,1,536,Nice
4593,2018-06-10,9,19.2,65,1.4,0.0,0.0,Summer,False,1,1115,Nice
4594,2018-06-10,10,20.2,62,1.8,0.0,0.0,Summer,False,1,690,Nice
4595,2018-06-10,11,21.3,56,1.5,0.0,0.0,Summer,False,1,1544,Nice
4596,2018-06-10,12,23.2,50,2.2,0.0,0.0,Summer,False,1,1206,Nice
4597,2018-06-10,13,24.2,48,1.2,0.0,0.0,Summer,False,1,1509,Nice
4598,2018-06-10,14,24.1,51,1.1,0.0,0.0,Summer,False,1,3163,Nice
4599,2018-06-10,15,24.8,49,1.2,0.0,0.0,Summer,False,1,1328,Nice
4600,2018-06-10,16,24.8,51,1.6,0.0,0.0,Summer,False,1,1218,Nice
4601,2018-06-10,17,24.6,52,1.3,0.0,0.0,Summer,False,1,1278,Nice
4602,2018-06-10,18,24.1,53,1.3,0.0,0.0,Summer,False,1,2965,Nice
4603,2018-06-10,19,23.4,55,1.0,0.0,0.0,Summer,False,1,3450,Nice
4604,2018-06-10,20,22.8,55,1.3,0.0,0.0,Summer,False,1,3297,Nice
4605,2018-06-10,21,22.1,55,1.5,0.0,0.0,Summer,False,1,2314,Nice
4606,2018-06-10,22,21.5,55,1.8,0.0,0.0,Summer,False,1,541,Nice
4607,2018-06-10,23,,56,1.5,0.0,0.0,Summer,False,1,1114,
4608,2018-06-11,0,20.3,58,1.4,0.0,0.0,Summer,False,1,1569,Nice
4609,2018-06-11,1,19.8,59,1.3,0.0,0.0,Summer,False,1,371,Nice
4610,2018-06-11,2,19.2,60,1.5,0.0,0.0,Summer,False,1,187,Nice
4611,2018-06-11,3,18.8,61,1.3,0.0,0.0,Summer,False,1,405,Nice
4612,2018-06-11,4,18.8,60,1.0,0.0,0.0,Summer,False,1,188,Nice
4613,2018-06-11,5,18.8,61,1.2,0.0,0.0,Summer,False,1,24,Nice
4614,2018-06-11,6,18.6,61,0.8,0.0,0.0,Summer,False,1,1577,Nice
4615,2018-06-11,7,19.1,59,1.1,0.0,0.0,Summer,False,1,1814,Nice
4616,2018-06-11,8,20.7,55,1.5,0.0,0.0,Summer,False,1,1567,Nice
4617,2018-06-11,9,22.2,48,1.7,0.0,0.0,Summer,False,1,1012,Nice
4618,2018-06-11,10,23.7,47,1.3,0.0,0.0,Summer,False,1,910,Nice
4619,2018-06-11,11,23.2,52,1.4,0.0,0.0,Summer,False,1,1876,Nice
4620,2018-06-11,12,23.2,52,1.2,0.0,0.0,Summer,False,1,1177,Nice
4621,2018-06-11,13,23.7,49,1.2,0.0,0.0,Summer,False,1,586,Nice
4622,2018-06-11,14,23.9,47,1.0,0.0,0.0,Summer,False,1,768,Nice
4623,2018-06-11,15,22.2,60,1.3,0.0,0.0,Summer,False,1,74,Nice
4624,2018-06-11,16,22.0,60,1.8,0.0,0.0,Summer,False,1,1255,Nice
4625,2018-06-11,17,20.7,72,3.4,0.0,0.0,Summer,False,1,719,Nice
4626,2018-06-11,18,19.8,80,3.9,0.0,0.0,Summer,False,1,1663,Nice
4627,2018-06-11,19,19.4,85,1.2,0.5,0.0,Summer,False,1,1373,Nice
4628,2018-06-11,20,19.1,84,1.7,0.0,0.0,Summer,False,1,1498,Nice
4629,2018-06-11,21,19.0,82,1.0,0.0,0.0,Summer,False,1,874,Nice
4630,2018-06-11,22,19.0,76,0.1,0.0,0.0,Summer,False,1,1157,Nice
4631,2018-06-11,23,18.2,93,0.8,3.5,0.0,Summer,False,1,246,Nice
4632,2018-06-12,0,18.0,94,0.7,1.0,0.0,Summer,False,1,464,Nice
4633,2018-06-12,1,17.7,92,0.9,0.0,0.0,Summer,False,1,462,Nice
4634,2018-06-12,2,17.7,87,1.2,0.0,0.0,Summer,False,1,713,Nice
4635,2018-06-12,3,17.5,87,0.5,0.0,0.0,Summer,False,1,277,Nice
4636,2018-06-12,4,17.5,84,0.8,0.0,0.0,Summer,False,1,194,Nice
4637,2018-06-12,5,17.2,87,0.6,0.0,0.0,Summer,False,1,513,Nice
4638,2018-06-12,6,16.7,85,1.0,0.0,0.0,Summer,False,1,805,Nice
4639,2018-06-12,7,17.1,77,1.5,0.0,0.0,Summer,False,1,1350,Nice
4640,2018-06-12,8,19.0,67,1.1,0.0,0.0,Summer,False,1,3795,Nice
4641,2018-06-12,9,21.1,60,0.9,0.0,0.0,Summer,False,1,1313,Nice
4642,2018-06-12,10,22.1,53,1.1,0.0,0.0,Summer,False,1,132,Nice
4643,2018-06-12,11,22.9,54,2.6,0.0,0.0,Summer,False,1,2041,Nice
4644,2018-06-12,12,24.0,51,1.8,0.0,0.0,Summer,False,1,1642,Nice
4645,2018-06-12,13,25.7,46,0.8,0.0,0.0,Summer,False,1,975,Nice
4646,2018-06-12,14,25.6,45,2.2,0.0,0.0,Summer,False,1,823,Nice
4647,2018-06-12,15,26.2,42,2.7,0.0,0.0,Summer,False,1,2333,Hot
4648,2018-06-12,16,26.2,47,3.8,0.0,0.0,Summer,False,1,2841,Hot
4649,2018-06-12,17,26.4,47,3.0,0.0,0.0,Summer,False,1,4450,Hot
4650,2018-06-12,18,24.9,53,3.6,0.0,0.0,Summer,False,1,1715,Nice
4651,2018-06-12,19,23.1,58,2.4,0.0,0.0,Summer,False,1,2190,Nice
4652,2018-06-12,20,21.6,62,3.3,0.0,0.0,Summer,False,1,3276,Nice
4653,2018-06-12,21,20.6,70,1.8,0.0,0.0,Summer,False,1,784,Nice
4654,2018-06-12,22,20.0,70,1.0,0.0,0.0,Summer,False,1,668,Nice
4655,2018-06-12,23,19.5,72,0.6,0.0,0.0,Summer,False,1,1986,Nice
4656,2018-06-13,0,19.3,76,1.2,0.0,0.0,Summer,False,1,193,Nice
4657,2018-06-13,1,18.9,77,0.7,0.0,0.0,Summer,False,1,825,Nice
4658,2018-06-13,2,18.4,75,0.6,0.0,0.0,Summer,False,1,301,Nice
4659,2018-06-13,3,18.5,73,1.0,0.0,0.0,Summer,False,1,336,Nice
4660,2018-06-13,4,18.7,74,0.9,0.0,0.0,Summer,False,1,256,Nice
4661,2018-06-13,5,18.6,76,0.4,0.0,0.0,Summer,False,1,295,Nice
4662,2018-06-13,6,18.7,75,0.9,0.0,0.0,Summer,False,1,737,Nice
4663,2018-06-13,7,19.4,69,0.3,0.0,0.0,Summer,False,1,764,Nice
4664,2018-06-13,8,20.7,65,1.5,0.0,0.0,Summer,False,1,938,Nice
4665,2018-06-13,9,22.6,59,1.6,0.0,0.0,Summer,False,1,1335,Nice
4666,2018-06-13,10,23.0,57,2.2,0.0,0.0,Summer,False,1,607,Nice
4667,2018-06-13,11,24.5,51,1.5,0.0,0.0,Summer,False,1,1479,Nice
4668,2018-06-13,12,24.5,56,2.3,0.0,0.0,Summer,False,1,1010,Nice
4669,2018-06-13,13,24.9,52,1.8,0.0,0.0,Summer,False,1,1231,Nice
4670,2018-06-13,14,26.6,50,2.4,0.0,0.0,Summer,False,1,3103,Hot
4671,2018-06-13,15,25.5,50,2.2,0.0,0.0,Summer,False,1,1569,Nice
4672,2018-06-13,16,25.8,50,1.7,0.0,0.0,Summer,False,1,1469,Nice
4673,2018-06-13,17,25.6,57,3.3,0.0,0.0,Summer,False,1,4019,Nice
4674,2018-06-13,18,23.4,63,3.6,0.0,0.0,Summer,False,1,528,Nice
4675,2018-06-13,19,22.8,64,2.3,0.0,0.0,Summer,False,1,1899,Nice
4676,2018-06-13,20,22.1,65,1.3,0.0,0.0,Summer,False,1,1736,Nice
4677,2018-06-13,21,21.8,67,0.0,0.0,0.0,Summer,False,1,3540,Nice
4678,2018-06-13,22,21.6,66,1.2,0.0,0.0,Summer,False,1,2357,Nice
4679,2018-06-13,23,21.5,62,0.1,0.0,0.0,Summer,False,1,2603,Nice
4680,2018-06-14,0,21.1,69,0.5,0.0,0.0,Summer,False,1,1414,Nice
4681,2018-06-14,1,20.8,72,1.0,0.0,0.0,Summer,False,1,793,Nice
4682,2018-06-14,2,20.8,73,0.8,0.0,0.0,Summer,False,1,555,Nice
4683,2018-06-14,3,20.8,73,0.7,0.0,0.0,Summer,False,1,158,Nice
4684,2018-06-14,4,21.0,72,0.8,0.0,0.0,Summer,False,1,148,Nice
4685,2018-06-14,5,20.3,84,3.2,0.0,0.0,Summer,False,1,176,Nice
4686,2018-06-14,6,19.5,95,1.4,1.5,0.0,Summer,False,1,108,Nice
4687,2018-06-14,7,19.4,97,0.9,13.5,0.0,Summer,False,1,174,Nice
4688,2018-06-14,8,18.9,97,1.2,11.5,0.0,Summer,False,1,142,Nice
4689,2018-06-14,9,19.1,96,0.6,1.5,0.0,Summer,False,1,272,Nice
4690,2018-06-14,10,19.7,94,1.1,1.0,0.0,Summer,False,1,458,Nice
4691,2018-06-14,11,20.5,79,1.7,0.0,0.0,Summer,False,1,1222,Nice
4692,2018-06-14,12,21.2,75,0.7,0.0,0.0,Summer,False,1,1424,Nice
4693,2018-06-14,13,22.8,67,1.2,0.0,0.0,Summer,False,1,631,Nice
4694,2018-06-14,14,23.8,62,1.2,0.0,0.0,Summer,False,1,1499,Nice
4695,2018-06-14,15,24.6,57,1.8,0.0,0.0,Summer,False,1,471,Nice
4696,2018-06-14,16,25.0,56,0.7,0.0,0.0,Summer,False,1,1163,Nice
4697,2018-06-14,17,24.6,57,1.0,0.0,0.0,Summer,False,1,522,Nice
4698,2018-06-14,18,24.0,61,1.5,0.0,0.0,Summer,False,1,4220,Nice
4699,2018-06-14,19,23.6,63,0.6,0.0,0.0,Summer,False,1,2433,Nice
4700,2018-06-14,20,22.6,74,1.2,0.0,0.0,Summer,False,1,2320,Nice
4701,2018-06-14,21,22.2,72,1.0,0.0,0.0,Summer,False,1,699,Nice
4702,2018-06-14,22,21.8,72,1.0,0.0,0.0,Summer,False,1,1047,Nice
4703,2018-06-14,23,21.6,68,0.8,0.0,0.0,Summer,False,1,2154,Nice
4704,2018-06-15,0,21.0,70,0.9,0.0,0.0,Summer,False,1,528,Nice
4705,2018-06-15,1,20.6,65,1.2,0.0,0.0,Summer,False,1,905,Nice
4706,2018-06-15,2,20.1,67,1.1,0.1,0.0,Summer,False,1,667,Nice
4707,2018-06-15,3,18.8,93,1.0,5.4,0.0,Summer,False,1,180,Nice
4708,2018-06-15,4,18.0,93,1.6,10.5,0.0,Summer,False,1,60,Nice
4709,2018-06-15,5,17.4,86,1.1,0.5,0.0,Summer,False,1,107,Nice
4710,2018-06-15,6,17.2,83,1.3,0.0,0.0,Summer,False,1,394,Nice
4711,2018-06-15,7,18.2,75,1.4,0.0,0.0,Summer,False,1,122,Nice
4712,2018-06-15,8,18.7,71,1.1,0.0,0.0,Summer,False,1,3527,Nice
4713,2018-06-15,9,20.1,65,1.4,0.0,0.0,Summer,False,1,2004,Nice
4714,2018-06-15,10,22.0,56,1.5,0.0,0.0,Summer,False,1,1740,Nice
4715,2018-06-15,11,22.9,57,1.4,0.0,0.0,Summer,False,1,1769,Nice
4716,2018-06-15,12,24.4,50,1.6,0.0,0.0,Summer,False,1,1804,Nice
4717,2018-06-15,13,25.3,48,1.8,0.0,0.0,Summer,False,1,1206,Nice
4718,2018-06-15,14,26.4,43,2.1,0.0,0.0,Summer,False,1,922,Hot
4719,2018-06-15,15,26.7,40,1.6,0.0,0.0,Summer,False,1,2147,Hot
4720,2018-06-15,16,26.5,45,1.6,0.0,0.0,Summer,False,1,2135,Hot
4721,2018-06-15,17,26.1,45,1.4,0.0,0.0,Summer,False,1,1585,Hot
4722,2018-06-15,18,25.9,44,1.5,0.0,0.0,Summer,False,1,4188,Nice
4723,2018-06-15,19,24.3,48,1.5,0.0,0.0,Summer,False,1,2968,Nice
4724,2018-06-15,20,22.6,51,1.3,0.0,0.0,Summer,False,1,3164,Nice
4725,2018-06-15,21,21.4,54,1.5,0.0,0.0,Summer,False,1,1707,Nice
4726,2018-06-15,22,20.4,54,1.4,0.0,0.0,Summer,False,1,1951,Nice
4727,2018-06-15,23,19.6,55,1.4,0.0,0.0,Summer,False,1,1250,Nice
4728,2018-06-16,0,19.0,57,1.6,0.0,0.0,Summer,False,1,1191,Nice
4729,2018-06-16,1,18.4,59,1.3,0.0,0.0,Summer,False,1,591,Nice
4730,2018-06-16,2,17.9,60,0.8,0.0,0.0,Summer,False,1,649,Nice
4731,2018-06-16,3,17.4,61,1.2,0.0,0.0,Summer,False,1,400,Nice
4732,2018-06-16,4,16.9,63,1.0,0.0,0.0,Summer,False,1,452,Nice
4733,2018-06-16,5,16.6,65,1.2,0.0,0.0,Summer,False,1,476,Nice
4734,2018-06-16,6,16.3,66,0.7,0.0,0.0,Summer,False,1,333,Nice
4735,2018-06-16,7,17.0,60,1.1,0.0,0.0,Summer,False,1,750,Nice
4736,2018-06-16,8,18.7,57,1.0,0.0,0.0,Summer,False,1,456,Nice
4737,2018-06-16,9,20.4,54,1.5,0.0,0.0,Summer,False,1,1295,Nice
4738,2018-06-16,10,21.8,46,0.9,0.0,0.0,Summer,False,1,1088,Nice
4739,2018-06-16,11,23.4,46,1.6,0.0,0.0,Summer,False,1,1029,Nice
4740,2018-06-16,12,24.8,43,1.2,0.0,0.0,Summer,False,1,2239,Nice
4741,2018-06-16,13,26.2,37,1.2,0.0,0.0,Summer,False,1,968,Hot
4742,2018-06-16,14,27.1,40,1.8,0.0,0.0,Summer,False,1,1248,Hot
4743,2018-06-16,15,27.8,41,1.6,0.0,0.0,Summer,False,1,1146,Hot
4744,2018-06-16,16,28.3,41,2.6,0.0,0.0,Summer,False,1,2050,Hot
4745,2018-06-16,17,28.4,43,2.0,0.0,0.0,Summer,False,1,2355,Hot
4746,2018-06-16,18,28.0,46,2.3,0.0,0.0,Summer,False,1,3807,Hot
4747,2018-06-16,19,27.2,48,1.4,0.0,0.0,Summer,False,1,2904,Hot
4748,2018-06-16,20,25.0,60,2.4,0.0,0.0,Summer,False,1,1334,Nice
4749,2018-06-16,21,23.7,64,1.7,0.0,0.0,Summer,False,1,2365,Nice
4750,2018-06-16,22,22.8,69,1.7,0.0,0.0,Summer,False,1,1457,Nice
4751,2018-06-16,23,22.1,73,1.6,0.0,0.0,Summer,False,1,1735,Nice
4752,2018-06-17,0,21.5,76,1.4,0.0,0.0,Summer,False,1,1629,Nice
4753,2018-06-17,1,20.9,79,2.0,0.0,0.0,Summer,False,1,479,Nice
